731,356,5.88425627931471
903,719,5.88424546644142
583,826,5.88416204518942
150,322,5.88415842009265
1085,270,5.88415806604344
959,100,5.88401708354213
524,851,5.88392031608512
243,600,5.88385114293644
773,725,5.88384100663907
476,252,5.88381203089994
914,176,5.8837926206863
926,170,5.88364780660902
580,728,5.88341057335282
669,178,5.88340681978511
1081,530,5.883382753335
1012,1067,5.8833387722107
814,933,5.88333159140921
228,448,5.88323420397417
382,137,5.88319595496289
794,775,5.88314835226398
215,910,5.88308945402618
165,729,5.88292487411954
627,1042,5.8829181843146
834,280,5.88287926458509
471,880,5.8828177014814
1074,386,5.88264362701613
1039,261,5.88252240771903
615,738,5.88248678430498
602,678,5.8824862833364
1094,430,5.88239473453198
1097,905,5.8823451765797
1084,931,5.88230221627055
610,850,5.8822623480006
195,417,5.88205328748553
312,419,5.88196874188407
467,144,5.88196640869958
172,794,5.88193568022161
128,297,5.88185537505727
1100,333,5.88181497033459
438,854,5.88177461599821
583,1110,5.88175890475441
345,119,5.88174742544622
900,386,5.8816997581737
540,189,5.88162556756732
191,730,5.88158827180035
460,849,5.88146583613808
926,1082,5.88132752014999
1051,502,5.88100087077487
395,943,5.88088516467122
1109,222,5.88087075630547
316,536,5.88068930804227
132,727,5.88056595378071
130,545,5.88019381266701
267,358,5.87995662268797
816,125,5.87986768072985
524,99,5.87956769858718
868,741,5.87950059291213
849,933,5.87944440725592
162,445,5.87911140559692
870,94,5.87905634114269
793,316,5.8789429186279
1094,1059,5.87885779047001
783,1006,5.87865231021814
120,390,5.87778122748538
123,511,5.87767797658048
133,880,5.87737954038548
134,766,5.87726163792576
143,846,5.87704404120215
117,359,5.87687912354849
445,103,5.87655942290619
129,418,5.87636086485673
123,455,5.87593211768533
151,477,5.87589995802408
411,100,5.87527738947475
129,817,5.87408760412299
